exit_time,type,position_size,trade_value,entry_price,exit_price,pnl_money,exit_reason
2015-05-06 11:08:00,sl_exit,6.0350591861345935,49802.51541581989,8252.2,8250.6,-9.656094697817215,trailing_stop_long
2015-05-06 11:27:00,reversal_exit,6.031112218834293,49797.687368470986,8256.8,8258.4,9.649779550139161,reversal_signal
2015-05-06 13:27:00,sl_exit,6.020322065935648,49802.51225824605,8272.4,8264.2,-49.366640940667466,trailing_stop_long
2015-05-06 13:34:00,sl_exit,6.013703450090091,49777.82893777572,8277.4,8272.2,-31.2712579404642,trailing_stop_long
2015-05-06 13:37:00,sl_exit,6.021125439683165,49762.19330880549,8264.6,8252.4,-73.45773036413796,trailing_stop_long
2015-05-06 13:52:00,sl_exit,-6.044767261144077,49725.464443623416,8226.2,8216.4,59.30937534048555,trailing_stop_short
2015-05-06 14:01:00,sl_exit,-6.077629190542307,49755.11913129366,8186.6,8175.6,66.94387084057992,trailing_stop_short
2015-05-06 14:16:00,sl_exit,-6.108579867336631,49788.59106671395,8150.6,8131.0,120.01677344823675,trailing_stop_short
2015-05-06 14:18:00,sl_exit,-6.1385364940322225,49848.599453438066,8120.6,8123.2,-15.955086490410007,trailing_stop_short
2015-05-06 14:21:00,sl_exit,-6.1716018116091105,49840.62191019286,8075.8,8105.6,-183.23758055217897,trailing_stop_short
2015-05-06 14:31:00,sl_exit,-6.1730987864396045,49749.00311991677,8059.0,8071.0,-73.9670471365409,trailing_stop_short
2015-05-06 14:50:00,short_partial_tp,-2.0634414861632795,16570.67319878283,8030.6,8006.5082,49.86160440957723,take_profit
2015-05-06 14:51:00,short_partial_tp,-2.0634414861632795,16570.67319878283,8030.6,7998.4776,66.54888834852626,take_profit
2015-05-06 14:51:00,short_partial_tp,-2.0634414861632795,16570.67319878283,8030.6,7990.447,83.2697145667501,take_profit
2015-05-06 14:57:00,sl_exit,-6.232871155435688,49811.85970001093,7991.8,8018.2,-164.00602330700954,trailing_stop_short
2015-05-07 09:30:00,sl_exit,-6.219964064483368,49729.856688357424,7995.2,8013.6,-114.18455663694495,trailing_stop_short
2015-05-07 09:38:00,sl_exit,-6.2095612683499954,49672.76441003895,7999.4,8022.8,-144.87992810426806,trailing_stop_short
2015-05-07 09:57:00,sl_exit,-6.232136056439012,49600.324445986815,7958.8,7978.0,-119.36904354010524,trailing_stop_short
2015-05-07 10:47:00,sl_exit,6.193818754277951,49540.63992421676,7998.4,7985.6,-79.28088005475132,trailing_stop_long
2015-05-07 10:58:00,short_partial_tp,-2.076662953256703,16500.333161396462,7945.6,7921.7632,49.64994933218595,take_profit
2015-05-07 10:59:00,sl_exit,-4.153325906513407,33000.66632279293,7945.6,7957.0,-47.280079939652694,trailing_stop_short
2015-05-07 13:10:00,sl_exit,6.2021931514378,49502.184418885656,7981.4,7970.0,-70.70500192638629,trailing_stop_long
2015-05-07 13:23:00,short_partial_tp,-2.075229557571589,16488.94397264082,7945.6,7921.7632,49.61567895478682,take_profit
2015-05-07 13:24:00,sl_exit,-4.150459115143179,32977.88794528165,7945.6,7943.0,10.794726005004163,trailing_stop_short
2015-05-07 13:33:00,sl_exit,-6.2241634123538,49497.037120402354,7952.4,7931.4,131.0535062572108,trailing_stop_short
2015-05-07 13:36:00,sl_exit,-6.252688904893771,49562.56387353096,7926.6,7943.4,-104.8230069082884,trailing_stop_short
2015-05-07 13:44:00,sl_exit,-6.258710131984529,49510.152370076816,7910.6,7928.4,-111.15492560760639,trailing_stop_short
2015-05-07 14:07:00,sl_exit,6.186152169928076,49454.57490727301,7994.4,7974.8,-121.24858253058744,trailing_stop_long
2015-05-07 14:14:00,sl_exit,6.202932389301484,49393.950616007714,7963.0,7939.8,-143.90803143179286,trailing_stop_long
2015-05-07 14:41:00,short_partial_tp,-2.0685286277592607,16440.665533430605,7948.0,7924.156,49.47040782376311,take_profit
2015-05-07 14:45:00,sl_exit,-4.137057255518522,32881.33106686122,7948.0,7909.2,161.3052704943877,trailing_stop_short
2015-05-07 14:48:00,sl_exit,-6.2469837010503895,49427.38443945089,7912.2,7925.0,-79.83224237539298,trailing_stop_short
2015-05-08 09:17:00,reversal_exit,-6.201339567838171,49387.46831826319,7964.0,7960.4,22.334918590247675,reversal_signal
2015-05-08 09:38:00,sl_exit,6.170201820829168,49398.63577755832,8006.0,8008.0,12.3404036416632,trailing_stop_long
2015-05-08 09:44:00,sl_exit,6.17838101888089,49404.80597937915,7996.4,7986.2,-63.0194863925829,trailing_stop_long
2015-05-08 09:48:00,sl_exit,6.175212776869557,49373.296236182854,7995.4,7993.0,-14.820510664485193,trailing_stop_long
2015-05-08 09:52:00,reversal_exit,6.1879071900587395,49365.88598085061,7977.8,7995.0,106.4320036690058,reversal_signal
2015-05-08 10:16:00,sl_exit,6.143139743764154,49419.10198268511,8044.6,8034.4,-62.66002538640146,trailing_stop_long
2015-05-08 10:47:00,sl_exit,6.13375542984077,49387.77196999191,8051.8,8049.0,-17.174515203555043,trailing_stop_long
2015-05-08 11:02:00,sl_exit,6.124170248343065,49379.18471239013,8063.0,8061.0,-12.248340496688453,trailing_stop_long
2015-05-08 11:20:00,sl_exit,6.109015162353598,49373.060542141786,8082.0,8081.8,-1.2218030324683837,trailing_stop_long
2015-05-08 11:23:00,sl_exit,6.114992524229074,49372.44964062555,8074.0,8060.0,-85.60989533920731,trailing_stop_long
2015-05-08 13:12:00,sl_exit,-6.15574082721323,49329.644692955946,8013.6,8023.6,-61.48068783707718,trailing_stop_short
2015-05-08 13:19:00,sl_exit,-6.173166084277161,49298.90434903741,7986.0,7989.8,-23.4468743305662,trailing_stop_short
2015-05-08 13:21:00,sl_exit,-6.1839327635281585,49287.18091187213,7970.2,7950.0,125.2328370339368,trailing_stop_short
2015-05-08 13:24:00,sl_exit,-6.207990204341095,49349.7973303891,7949.4,7962.4,-80.57210957689153,trailing_stop_short
2015-05-08 14:29:00,sl_exit,6.109618783218597,49309.51127560065,8070.8,8060.2,-64.76195910211747,trailing_stop_long
2015-05-08 14:38:00,sl_exit,6.082995543162353,49277.13029604959,8100.8,8101.0,1.2165991086353556,trailing_stop_long
2015-05-08 15:11:00,reversal_exit,6.061371570715627,49277.73859560391,8129.8,8135.8,36.36822942429073,reversal_signal
2015-05-11 09:16:00,sl_exit,6.043092493970635,49295.92271031605,8157.4,8190.2,198.2134338022348,trailing_stop_long
2015-05-11 09:18:00,sl_exit,6.028047817629196,49395.02942721717,8194.2,8172.2,-132.6170519878493,trailing_stop_long
2015-05-11 09:45:00,sl_exit,6.0203965169428875,49328.72090122324,8193.6,8155.6,-228.77506764383034,trailing_stop_long
2015-05-11 10:37:00,long_partial_tp,1.9792454260332244,16404.777789133776,8288.4,8313.265199999998,49.21433336739955,take_profit
2015-05-11 10:40:00,sl_exit,3.9584908520664492,32809.55557826756,8288.4,8298.4,39.584908520660896,trailing_stop_long
2015-05-11 10:47:00,sl_exit,5.96396021361665,49258.73298834536,8259.4,8272.2,76.33869073430348,trailing_stop_long
2015-05-11 11:08:00,sl_exit,5.95804959314872,49296.90233371251,8274.0,8312.4,228.78910437691405,trailing_stop_long
2015-05-11 11:14:00,sl_exit,5.9583369773660255,49411.29688590097,8292.8,8264.0,-171.60010494813625,trailing_stop_long
2015-05-11 13:19:00,sl_exit,5.924272980233834,49325.4968334269,8326.0,8321.6,-26.06680111302766,trailing_stop_long
2015-05-11 13:24:00,reversal_exit,5.931969617811907,49312.46343287038,8313.0,8306.8,-36.77821163043823,reversal_signal
2015-05-11 13:51:00,sl_exit,5.919930144479892,49294.07432705516,8326.8,8310.2,-98.27084039835916,trailing_stop_long
2015-05-11 14:14:00,sl_exit,5.899717132725049,49244.93890685598,8347.0,8374.2,160.47230601012387,trailing_stop_long
2015-05-11 14:43:00,sl_exit,5.851980716099688,49325.175059861045,8428.8,8477.0,282.06547051600916,trailing_stop_long
2015-05-11 14:49:00,long_partial_tp,1.9542437162759083,16488.73593170635,8437.4,8462.712199999998,49.46620779511726,take_profit
2015-05-11 14:49:00,long_partial_tp,1.9542437162759083,16488.73593170635,8437.4,8471.149599999999,65.95494372682546,take_profit
2015-05-11 14:51:00,long_partial_tp,1.9542437162759083,16488.73593170635,8437.4,8479.587,82.44367965852999,take_profit
2015-05-11 15:11:00,sl_exit,5.829135623980865,49565.140210709294,8503.0,8493.6,-54.793874865419056,trailing_stop_long
2015-05-12 09:26:00,sl_exit,5.818523253221428,49537.74327327659,8513.8,8503.8,-58.1852325322167,trailing_stop_long
2015-05-12 09:33:00,reversal_exit,5.823861975886423,49508.65065701048,8501.0,8493.0,-46.59089580708938,reversal_signal
2015-05-12 09:51:00,sl_exit,5.799291598395281,49485.355209106936,8533.0,8530.2,-16.238016475502963,trailing_stop_long
2015-05-12 10:06:00,sl_exit,-5.846990806058755,49477.236200869185,8462.0,8475.8,-80.5570989843963,trailing_stop_short
2015-05-12 10:34:00,reversal_exit,5.8277682012704215,49436.957651376986,8483.0,8489.6,38.46327012838179,reversal_signal
2015-05-12 10:43:00,sl_exit,-5.841190211938534,49456.18928644118,8466.8,8487.2,-118.87386434200712,trailing_stop_short
2015-05-12 11:07:00,sl_exit,-5.858943465101432,49396.752354270175,8431.0,8445.0,-81.88922829600722,trailing_stop_short
2015-05-12 13:02:00,sl_exit,5.804107406289357,49355.807740122174,8503.6,8502.0,-9.286571850064373,trailing_stop_long
2015-05-12 13:12:00,sl_exit,5.786820718814889,49351.16445419714,8528.2,8518.4,-56.71084304439253,trailing_stop_long
2015-05-12 13:28:00,sl_exit,5.782546547631183,49322.809032674944,8529.6,8544.0,83.2686702858816,trailing_stop_long
2015-05-12 13:38:00,sl_exit,5.7999392997248185,49364.44336781788,8511.2,8513.6,13.919854319339173,trailing_stop_long
2015-05-12 13:53:00,sl_exit,5.768765574754341,49371.40329497755,8558.4,8560.6,12.691284264468285,trailing_stop_long
2015-05-12 14:01:00,sl_exit,5.7689677700146955,49377.74893710978,8559.2,8535.2,-138.45522648035407,trailing_stop_long
2015-05-12 14:38:00,sl_exit,5.740223669833481,49308.52132386961,8590.0,8579.8,-58.550281432306306,trailing_stop_long
2015-05-12 14:53:00,sl_exit,5.710622544227114,49279.24618315345,8629.4,8623.4,-34.263735265360566,trailing_stop_long
2015-05-12 15:15:00,sl_exit,5.705860164418177,49262.114315520776,8633.6,8595.0,-220.24620234654182,trailing_stop_long
2015-05-13 09:22:00,reversal_exit,5.765900008721523,49151.9912143475,8524.6,8537.2,72.65034010989363,reversal_signal
2015-05-13 09:29:00,sl_exit,-5.7859077780603725,49188.316384402446,8501.4,8524.6,-133.86774043570028,trailing_stop_short
2015-05-13 10:05:00,sl_exit,5.699991008631507,49121.382514184595,8617.8,8620.0,12.539980218993055,trailing_stop_long
2015-05-13 11:04:00,sl_exit,5.686334147911256,49127.65250429409,8639.6,8622.0,-100.07948100323861,trailing_stop_long
2015-05-13 11:22:00,sl_exit,5.651238170028151,49077.61276379247,8684.4,8680.6,-21.474705046100155,trailing_stop_long
2015-05-13 13:19:00,sl_exit,5.619588543792453,49066.87541126942,8731.4,8723.0,-47.204543767852336,trailing_stop_long
2015-05-13 14:04:00,reversal_exit,5.629910131713828,49043.2731393855,8711.2,8706.0,-29.27553268491622,reversal_signal
2015-05-13 14:11:00,sl_exit,-5.622163082017641,49028.63537304304,8720.6,8733.0,-69.61583403478039,trailing_stop_short
2015-05-13 14:24:00,sl_exit,-5.658269905301619,48993.827456025654,8658.8,8669.0,-57.6464459627991,trailing_stop_short
2015-05-13 15:12:00,reversal_exit,-5.621570599187647,48965.00423304425,8710.2,8708.6,8.996165488470751,reversal_signal
2015-05-14 09:16:00,sl_exit,5.635804156495395,48969.502315788486,8689.0,8712.4,131.87781726199486,trailing_stop_long
2015-05-14 09:29:00,sl_exit,5.614702318045604,49035.44122441948,8733.4,8746.2,71.86818967099315,trailing_stop_long
2015-05-14 09:35:00,sl_exit,5.598176430507321,49071.37531925498,8765.6,8779.0,75.01556416880095,trailing_stop_long
2015-05-14 09:39:00,sl_exit,5.57738592860186,49108.88310133938,8805.0,8783.0,-122.7024904292432,trailing_stop_long
2015-05-14 10:02:00,sl_exit,5.57016510960601,49047.531856124755,8805.4,8791.2,-79.09634455640091,trailing_stop_long
2015-05-14 10:09:00,sl_exit,5.594135525403118,49007.983683846556,8760.6,8741.2,-108.52622919282024,trailing_stop_long
2015-05-14 13:03:00,long_partial_tp,1.8681061083476491,16317.906856416714,8735.0,8761.205,48.953720569248375,take_profit
2015-05-14 13:04:00,long_partial_tp,1.8681061083476491,16317.906856416714,8735.0,8769.94,65.2716274256669,take_profit
2015-05-14 13:04:00,long_partial_tp,1.8681061083476491,16317.906856416714,8735.0,8778.675,81.58953428208183,take_profit
2015-05-14 13:49:00,sl_exit,-5.6271226351254615,49051.628010388646,8717.0,8727.6,-59.57505578969208,trailing_stop_short
2015-05-14 13:57:00,reversal_exit,-5.601727818184226,49021.8404824938,8751.2,8752.0,-4.480972621796238,reversal_signal
2015-05-14 14:46:00,sl_exit,5.579158224964478,49019.5999961829,8786.2,8777.0,-51.32825566967675,trailing_stop_long
2015-05-15 09:17:00,reversal_exit,5.598411210588941,48993.93586834806,8751.4,8748.2,-17.914915873881057,reversal_signal
2015-05-15 09:41:00,sl_exit,-5.609951946953792,48984.97841041112,8731.8,8707.0,139.5230808060367,trailing_stop_short
2015-05-15 09:47:00,sl_exit,-5.633166435177663,49054.73995081413,8708.2,8723.4,-85.4749349166951,trailing_stop_short
2015-05-15 10:10:00,sl_exit,-5.641994069685252,49012.00248335578,8687.0,8679.2,44.047103347101114,trailing_stop_short
2015-05-15 10:17:00,sl_exit,-5.661735449625815,49034.02603502933,8660.6,8669.8,-52.03269274057507,trailing_stop_short
2015-05-15 10:42:00,sl_exit,-5.671566912239214,49008.00968865905,8641.0,8650.0,-50.990992739646586,trailing_stop_short
2015-05-15 10:44:00,sl_exit,-5.66402800558386,48982.51419228922,8648.0,8635.0,73.7432176606594,trailing_stop_short
2015-05-15 10:53:00,sl_exit,-5.691325415200226,49019.38580111955,8613.0,8622.6,-54.57589401001651,trailing_stop_short
2015-05-15 11:26:00,sl_exit,5.630628416746872,48992.09785411454,8701.0,8712.6,65.31528963426133,trailing_stop_long
2015-05-15 13:25:00,sl_exit,5.612065055512119,49024.75549893167,8735.6,8724.0,-65.09995464394353,trailing_stop_long
2015-05-15 13:59:00,sl_exit,5.60577206297882,48992.2055216097,8739.6,8738.4,-6.726926475579198,trailing_stop_long
2015-05-15 14:08:00,sl_exit,5.5987248066710755,48988.84205837191,8750.0,8737.0,-72.78342248672529,trailing_stop_long
2015-05-15 14:18:00,sl_exit,5.58473661751073,48952.45034712855,8765.4,8761.2,-23.45589379353763,trailing_stop_long
2015-05-15 14:47:00,sl_exit,5.586330289497738,48940.72240023178,8760.8,8756.0,-26.814385389583094,trailing_stop_long
2015-05-18 09:19:00,sl_exit,-5.667475409189967,48927.31520753699,8633.0,8609.4,134.1190604336969,trailing_stop_short
2015-05-18 09:25:00,sl_exit,-5.696490412258608,48994.37473775384,8600.8,8599.4,7.976384937654743,trailing_stop_short
2015-05-18 09:32:00,sl_exit,-5.685452058460313,48998.36293022267,8618.2,8620.0,-10.231676713963619,trailing_stop_short
2015-05-18 09:35:00,reversal_exit,-5.65833357492732,48993.24709186569,8658.6,8661.8,-18.099978144719753,reversal_signal
2015-05-18 10:34:00,sl_exit,5.604727465478997,48984.19710279333,8739.8,8728.4,-63.893893106457966,trailing_stop_long
2015-05-18 10:51:00,reversal_exit,-5.601072124790053,48952.2501562401,8739.8,8741.8,-11.199581357671464,reversal_signal
2015-05-18 11:21:00,sl_exit,5.5871344845742605,48946.65036556127,8760.6,8753.2,-41.34479518584736,trailing_stop_long
2015-05-18 13:23:00,sl_exit,5.575610024839697,48925.97796796834,8775.0,8781.0,33.45366014903589,trailing_stop_long
2015-05-18 13:44:00,sl_exit,5.55838649866475,48942.70479804286,8805.2,8788.2,-94.49257047729965,trailing_stop_long
2015-05-18 13:47:00,sl_exit,5.569720065704221,48895.45851280421,8778.8,8761.6,-95.7991851301081,trailing_stop_long
2015-05-18 14:22:00,long_partial_tp,1.8566156944218606,16282.519640079718,8770.0,8796.31,48.84755892023739,take_profit
2015-05-18 14:23:00,long_partial_tp,1.8566156944218606,16282.519640079718,8770.0,8805.08,65.13007856031894,take_profit
2015-05-18 14:28:00,sl_exit,1.8566156944218613,16282.519640079723,8770.0,8800.4,56.44111711042466,trailing_stop_long
2015-05-18 14:39:00,reversal_exit,5.573208234343355,48932.768297534654,8780.0,8784.0,22.292832937376655,reversal_signal
2015-05-18 15:00:00,reversal_exit,5.566362787053424,48943.914714003346,8792.8,8795.0,12.245998131525623,reversal_signal
2015-05-19 09:17:00,sl_exit,5.541471880937024,48950.037713069105,8833.4,8845.4,66.49766257124644,trailing_stop_long
2015-05-19 09:29:00,sl_exit,5.532084223025245,48983.28654435473,8854.4,8872.8,101.7903497036614,trailing_stop_long
2015-05-19 09:38:00,sl_exit,5.53333277503008,49034.18171920656,8861.6,8829.4,-178.17331535597262,trailing_stop_long
2015-05-19 09:40:00,sl_exit,5.54216716053271,48945.09506152857,8831.4,8817.8,-75.37347338324791,trailing_stop_long
2015-05-19 09:47:00,sl_exit,5.58074402355618,48907.40832483694,8763.6,8782.4,104.91798764285367,trailing_stop_long
2015-05-19 10:36:00,sl_exit,5.55781084759778,48959.86731865837,8809.2,8787.2,-122.27183864715126,trailing_stop_long
2015-05-19 10:56:00,sl_exit,5.5090954708579085,48898.73139933479,8876.0,8897.0,115.69100488801536,trailing_stop_long
2015-05-19 10:59:00,sl_exit,5.507050428781165,48956.5769017788,8889.8,8881.6,-45.1578135160001,trailing_stop_long
2015-05-19 11:22:00,sl_exit,5.488950980933348,48933.9979950208,8915.0,8891.4,-129.5392431500266,trailing_stop_long
2015-05-19 13:16:00,sl_exit,5.479964607127968,48869.22837344579,8917.8,8951.8,186.3187966423546,trailing_stop_long
2015-05-19 13:22:00,sl_exit,5.460651741141034,48962.38777176697,8966.4,8968.8,13.105564178741298,trailing_stop_long
2015-05-19 13:30:00,sl_exit,5.461017124328799,48968.94055385634,8967.0,8987.6,112.49695276117555,trailing_stop_long
2015-05-19 13:38:00,long_partial_tp,1.8247905930216004,16341.72967674564,8955.4,8982.266199999998,49.02518903023515,take_profit
2015-05-19 13:40:00,sl_exit,3.6495811860432017,32683.459353491286,8955.4,9007.6,190.50813791145927,trailing_stop_long
2015-05-19 13:51:00,sl_exit,5.443012038288599,49144.955693707765,9029.0,9019.8,-50.075710752259006,trailing_stop_long
2015-05-19 14:02:00,sl_exit,5.455222878027102,49119.91783833163,9004.2,9028.6,133.10743822385757,trailing_stop_long
2015-05-19 14:22:00,long_partial_tp,1.810896034719991,16395.490519147854,9053.8,9080.961399999998,49.186471557441784,take_profit
2015-05-19 14:23:00,sl_exit,3.6217920694399823,32790.981038295715,9053.8,9075.6,78.95506711379751,trailing_stop_long
2015-05-19 14:32:00,sl_exit,5.407393755685023,49250.542326779185,9108.0,9141.6,181.68843019101936,trailing_stop_long
2015-05-19 14:42:00,sl_exit,5.421534616182254,49341.386541874694,9101.0,9082.2,-101.92485078422412,trailing_stop_long
2015-05-19 14:44:00,sl_exit,5.447900450559549,49290.42411648258,9047.6,9073.6,141.64541171454684,trailing_stop_long
2015-05-20 09:17:00,sl_exit,5.41301094663229,49361.246822339854,9119.0,9138.4,105.01241236466318,trailing_stop_long
2015-05-20 09:20:00,sl_exit,5.4034809977825855,49413.75302852219,9144.8,9163.8,102.66613895786378,trailing_stop_long
2015-05-20 09:23:00,sl_exit,5.393994383887412,49465.08609800112,9170.4,9180.4,53.939943838879046,trailing_stop_long
2015-05-20 09:40:00,sl_exit,5.348642207011689,49492.05606992056,9253.2,9261.0,41.719409214687765,trailing_stop_long
2015-05-20 09:42:00,sl_exit,5.330962744086641,49512.9157745279,9287.8,9267.6,-107.68544743054477,trailing_stop_long
2015-05-20 09:47:00,sl_exit,5.347042428032242,49459.07305081263,9249.8,9275.8,139.02310312883327,trailing_stop_long
2015-05-20 10:16:00,sl_exit,5.32393685933323,49528.58460237704,9303.0,9312.4,50.04500647772628,trailing_stop_long
2015-05-20 10:18:00,sl_exit,5.308594594906681,49553.607105615905,9334.6,9353.4,99.80157838424269,trailing_stop_long
2015-05-20 10:37:00,sl_exit,5.271361094028483,49603.507894808026,9410.0,9394.8,-80.12468862923414,trailing_stop_long
2015-05-20 10:52:00,reversal_exit,5.294900492542508,49563.44555049341,9360.6,9375.2,77.30554719112712,reversal_signal
2015-05-20 11:16:00,sl_exit,-5.309693883843475,49602.09832408897,9341.8,9348.4,-35.01923847278904,trailing_stop_short
2015-05-20 11:24:00,short_partial_tp,-1.7784492806824974,16528.196234950858,9293.6,9265.7192,49.73379007507781,take_profit
2015-05-20 11:27:00,sl_exit,-3.5568985613649957,33056.39246990172,9293.6,9301.6,-28.430715119895694,trailing_stop_short
2015-05-20 13:41:00,sl_exit,5.253065313978112,49595.24024233016,9441.2,9429.2,-63.03678376773841,trailing_stop_long
2015-05-20 13:46:00,sl_exit,5.270942003833407,49563.721850446294,9403.2,9417.4,74.84737645442932,trailing_stop_long
2015-05-20 13:49:00,reversal_exit,5.290224566838045,49601.14553867351,9376.0,9384.2,43.37984144807048,reversal_signal
2015-05-20 14:25:00,sl_exit,5.247428828479321,49622.835459397545,9456.6,9431.6,-131.18572071198514,trailing_stop_long
2015-05-20 14:32:00,sl_exit,5.272608000749181,49557.24259904155,9399.0,9346.2,-278.3937024395503,trailing_stop_long
2015-05-20 14:37:00,sl_exit,-5.302593002684855,49418.04574782177,9319.6,9290.0,157.4568518983346,trailing_stop_short
2015-05-20 14:39:00,sl_exit,-5.345223992847833,49496.77417377094,9260.0,9223.2,197.48908075231603,trailing_stop_short
2015-05-20 14:42:00,short_partial_tp,-1.7857201031975596,16531.839571382363,9257.8,9230.0266,49.74475297306629,take_profit
2015-05-20 14:43:00,sl_exit,-3.5714402063951196,33063.67914276473,9257.8,9292.4,-123.1117147711753,trailing_stop_short
2015-05-21 09:19:00,reversal_exit,-5.2877422253903,49558.83523324804,9372.4,9380.2,-41.21009304912122,reversal_signal
2015-05-21 09:32:00,sl_exit,5.298206437082726,49538.230186723486,9350.0,9380.4,161.06547568731577,trailing_stop_long
2015-05-21 09:45:00,long_partial_tp,1.7579596574893055,16539.58764152238,9408.4,9436.625199999999,49.618762924565345,take_profit
2015-05-21 09:53:00,sl_exit,3.5159193149786114,33079.175283044766,9408.4,9423.0,51.33242199869092,trailing_stop_long
2015-05-21 09:58:00,sl_exit,5.292745249246492,49669.238517028774,9384.4,9368.8,-82.56682588824752,trailing_stop_long
2015-05-21 10:02:00,reversal_exit,5.302018664567493,49627.95510408465,9360.2,9353.6,-34.993323186148736,reversal_signal
2015-05-21 10:43:00,sl_exit,5.219735958344722,49610.458442491574,9504.4,9484.0,-106.48261355022777,trailing_stop_long
2015-05-21 13:01:00,long_partial_tp,1.7322489438740958,16519.072378572153,9536.2,9564.8086,49.557217135714666,take_profit
2015-05-21 13:01:00,long_partial_tp,1.7322489438740958,16519.072378572153,9536.2,9574.3448,66.07628951428867,take_profit
