exit_time,type,position_size,trade_value,entry_price,exit_price,pnl_money,exit_reason
2015-05-06 11:08:00,sl_exit,6.038022295278649,49826.96758509847,8252.2,8250.6,-9.660835672447705,trailing_stop_long
2015-05-06 11:27:00,reversal_exit,6.034073390086021,49822.13716726225,8256.8,8258.4,9.654517424141927,reversal_signal
2015-05-06 13:27:00,sl_exit,6.023277939409884,49826.96442597432,8272.4,8264.2,-49.390879103156195,trailing_stop_long
2015-05-06 13:35:00,sl_exit,6.016656073939008,49802.26898642274,8277.4,8264.6,-77.01319774641516,trailing_stop_long
2015-05-06 13:39:00,reversal_exit,6.0271494789077265,49763.762387549534,8256.6,8252.6,-24.10859791563366,reversal_signal
2015-05-06 13:52:00,sl_exit,-6.047957512410556,49751.70808859172,8226.2,8216.4,59.34067709316183,trailing_stop_short
2015-05-06 14:01:00,sl_exit,-6.080836785373451,49781.3784271383,8186.6,8175.6,66.97920185656542,trailing_stop_short
2015-05-06 14:16:00,sl_exit,-6.111803797029246,49814.86802806658,8150.6,8131.0,120.08011478909415,trailing_stop_short
2015-05-06 14:20:00,sl_exit,-6.141776233955757,49874.908085461124,8120.6,8075.8,276.6779615924926,trailing_stop_short
2015-05-06 14:24:00,short_partial_tp,-2.056736374286804,16671.082355419123,8105.6,8081.283200000001,50.16373828110068,take_profit
2015-05-06 14:28:00,short_partial_tp,-2.056736374286804,16671.082355419123,8105.6,8073.1776,66.95213797357161,take_profit
2015-05-06 14:29:00,short_partial_tp,-2.056736374286804,16671.082355419123,8105.6,8065.072,83.77428319306313,take_profit
2015-05-06 14:50:00,short_partial_tp,-2.0801140697656972,16704.56404866041,8030.6,8006.5082,50.2644856027896,take_profit
2015-05-06 14:51:00,short_partial_tp,-2.0801140697656972,16704.56404866041,8030.6,7998.4776,67.08660260506272,take_profit
2015-05-06 14:51:00,short_partial_tp,-2.0801140697656972,16704.56404866041,8030.6,7990.447,83.94253290784347,take_profit
2015-05-06 14:57:00,sl_exit,-6.28323268306753,50214.33895653908,7991.8,8018.2,-165.3311900991004,trailing_stop_short
2015-05-07 09:30:00,sl_exit,-6.270221302967973,50131.673361489535,7995.2,8013.6,-115.10716654829955,trailing_stop_short
2015-05-07 09:38:00,sl_exit,-6.25973445236085,50074.11977821538,7999.4,8022.8,-146.0505562659234,trailing_stop_short
2015-05-07 09:57:00,sl_exit,-6.2824916444793715,50001.09450008242,7958.8,7978.0,-120.33354404632682,trailing_stop_short
2015-05-07 10:47:00,sl_exit,6.243864738955199,49940.92772805926,7998.4,7985.6,-79.92146865862004,trailing_stop_long
2015-05-07 10:58:00,short_partial_tp,-2.0934423661619825,16633.655664576647,7945.6,7921.7632,50.05112035479433,take_profit
2015-05-07 10:59:00,sl_exit,-4.186884732323966,33267.3113291533,7945.6,7957.0,-47.66210244468072,trailing_stop_short
2015-05-07 13:11:00,sl_exit,6.252306801148296,49902.161502685005,7981.4,7969.6,-73.77722025354613,trailing_stop_long
2015-05-07 13:23:00,short_partial_tp,-2.091944929376352,16621.757630852742,7945.6,7921.7632,50.01531884910555,take_profit
2015-05-07 13:24:00,sl_exit,-4.183889858752705,33243.51526170549,7945.6,7943.0,10.881674390085633,trailing_stop_short
2015-05-07 13:33:00,short_partial_tp,-2.0914324140795157,16631.907129725943,7952.4,7928.542799999999,50.04585896607606,take_profit
2015-05-07 13:34:00,short_partial_tp,-2.0914324140795157,16631.907129725943,7952.4,7920.5904,66.79480774990422,take_profit
2015-05-07 13:36:00,sl_exit,-2.0914324140795166,16631.907129725947,7952.4,7943.4,18.84421836588164,trailing_stop_short
2015-05-07 13:44:00,sl_exit,-6.316027081601743,49963.563831718755,7910.6,7928.4,-112.17287677268715,trailing_stop_short
2015-05-07 14:07:00,sl_exit,6.242804637412741,49907.47739333241,7994.4,7974.8,-122.35897089328684,trailing_stop_long
2015-05-07 14:14:00,sl_exit,6.259738529183193,49846.29790788577,7963.0,7939.8,-145.22593387704853,trailing_stop_long
2015-05-07 14:41:00,short_partial_tp,-2.087472107907534,16591.22831364908,7948.0,7924.156,49.92345530686785,take_profit
2015-05-07 14:45:00,short_partial_tp,-2.087472107907534,16591.22831364908,7948.0,7916.208,66.63143901063971,take_profit
2015-05-07 14:45:00,short_partial_tp,-2.087472107907534,16591.22831364908,7948.0,7908.26,83.37300660125018,take_profit
2015-05-07 15:04:00,sl_exit,-6.303385770254369,49873.64889140662,7912.2,7930.2,-113.20340975578618,trailing_stop_short
2015-05-08 09:17:00,reversal_exit,-6.255279656771562,49817.047186528725,7964.0,7960.4,22.52919072804935,reversal_signal
2015-05-08 09:39:00,sl_exit,6.223871069434518,49828.31178189275,8006.0,7996.4,-59.74916226657169,trailing_stop_long
2015-05-08 09:49:00,sl_exit,6.22838597202885,49798.437200759465,7995.4,7993.2,-13.702449138460477,trailing_stop_long
2015-05-08 09:52:00,reversal_exit,6.2412677650718535,49791.58597619023,7977.8,7995.0,107.34980555923131,reversal_signal
2015-05-08 10:19:00,sl_exit,6.196114272800369,49845.26087896985,8044.6,8038.4,-38.41590849136696,trailing_stop_long
2015-05-08 10:48:00,sl_exit,6.188188097658184,49826.052924724165,8051.8,8047.8,-24.752752390634804,trailing_stop_long
2015-05-08 11:02:00,sl_exit,6.178057366802536,49813.67654852885,8063.0,8061.0,-12.356114733607415,trailing_stop_long
2015-05-08 11:20:00,sl_exit,6.162768929864148,49807.49849116205,8082.0,8081.8,-1.232553785970473,trailing_stop_long
2015-05-08 11:23:00,sl_exit,6.16879888707816,49806.88221426906,8074.0,8060.0,-86.36318441909451,trailing_stop_long
2015-05-08 13:17:00,sl_exit,-6.209905738002834,49763.700622059514,8013.6,7986.0,171.98574219494532,trailing_stop_short
2015-05-08 13:21:00,sl_exit,-6.254509735409022,49849.693493156985,7970.2,7950.0,126.66211428449705,trailing_stop_short
2015-05-08 13:26:00,sl_exit,-6.278841742810682,49913.02455029923,7949.4,7938.8,66.64458863217521,trailing_stop_short
2015-05-08 14:35:00,long_partial_tp,2.062841636707444,16648.78228153844,8070.8,8095.0124,49.946346844613515,take_profit
2015-05-08 14:35:00,long_partial_tp,2.062841636707444,16648.78228153844,8070.8,8103.0832,66.59512912615381,take_profit
2015-05-08 14:37:00,long_partial_tp,2.062841636707444,16648.78228153844,8070.8,8111.1539999999995,83.24391140769042,take_profit
2015-05-08 15:11:00,reversal_exit,6.155900457367284,50046.23953830455,8129.8,8135.8,36.93540274420063,reversal_signal
2015-05-11 09:16:00,sl_exit,6.137336313001281,50064.70723967665,8157.4,8190.2,201.30463106643998,trailing_stop_long
2015-05-11 09:18:00,sl_exit,6.122057010472025,50165.35955520987,8194.2,8172.2,-134.68525423039162,trailing_stop_long
2015-05-11 09:45:00,sl_exit,6.114286385483141,50098.01692809467,8193.6,8155.6,-232.34288264836005,trailing_stop_long
2015-05-11 10:37:00,long_partial_tp,2.010112345236334,16660.61516225683,8288.4,8313.265199999998,49.981845486768684,take_profit
2015-05-11 10:40:00,sl_exit,4.020224690472669,33321.230324513665,8288.4,8298.4,40.202246904723026,trailing_stop_long
2015-05-11 10:47:00,reversal_exit,6.05696994127494,50026.937532966236,8259.4,8272.2,77.52921524832975,reversal_signal
2015-05-11 11:08:00,long_partial_tp,2.016989047642833,16688.5673801968,8274.0,8298.821999999998,50.06570214058859,take_profit
2015-05-11 11:08:00,long_partial_tp,2.016989047642833,16688.5673801968,8274.0,8307.096,66.75426952078726,take_profit
2015-05-11 11:08:00,reversal_exit,2.016989047642834,16688.567380196804,8274.0,8312.4,77.45237942948589,reversal_signal
2015-05-11 11:14:00,sl_exit,6.048962752765752,50162.83831613583,8292.8,8264.0,-174.2101272796483,trailing_stop_long
2015-05-11 13:19:00,sl_exit,6.014380645267356,50075.73325249601,8326.0,8321.6,-26.46327483917514,trailing_stop_long
2015-05-11 13:24:00,reversal_exit,6.022194348018335,50062.50161507642,8313.0,8306.8,-37.33760495771815,reversal_signal
2015-05-11 13:51:00,sl_exit,6.009971755367916,50043.83281259756,8326.8,8310.2,-99.76553113910026,trailing_stop_long
2015-05-11 14:14:00,sl_exit,5.989451305502337,49993.95004702801,8347.0,8374.2,162.91307550966616,trailing_stop_long
2015-05-11 14:43:00,sl_exit,5.940988822226515,50075.406584782846,8428.8,8477.0,286.3556612313223,trailing_stop_long
2015-05-11 14:49:00,long_partial_tp,1.9839675893600126,16739.52813846617,8437.4,8462.712199999998,50.21858441539669,take_profit
2015-05-11 14:49:00,long_partial_tp,1.9839675893600126,16739.52813846617,8437.4,8471.149599999999,66.95811255386474,take_profit
2015-05-11 14:51:00,long_partial_tp,1.9839675893600126,16739.52813846617,8437.4,8479.587,83.69764069232906,take_profit
2015-05-11 15:14:00,sl_exit,5.917796258288758,50319.02158422931,8503.0,8492.2,-63.91219958951223,trailing_stop_long
2015-05-12 09:26:00,sl_exit,5.906535916328145,50287.065484434555,8513.8,8503.8,-59.06535916328391,trailing_stop_long
2015-05-12 09:33:00,reversal_exit,5.911955394053983,50257.53280485291,8501.0,8493.0,-47.29564315242983,reversal_signal
2015-05-12 09:52:00,sl_exit,5.887013357937032,50233.884983276694,8533.0,8520.4,-74.17636831001144,trailing_stop_long
2015-05-12 10:06:00,sl_exit,-5.932025147615421,50196.79679912169,8462.0,8475.8,-81.72866228884943,trailing_stop_short
2015-05-12 10:34:00,reversal_exit,5.912522983375841,50155.93246797726,8483.0,8489.6,39.02265169027751,reversal_signal
2015-05-12 10:43:00,sl_exit,-5.926140193912978,50175.4437938224,8466.8,8487.2,-120.60267855053033,trailing_stop_short
2015-05-12 11:14:00,sl_exit,-5.944151637355846,50115.14245454714,8431.0,8433.0,-11.885483802809263,trailing_stop_short
2015-05-12 13:02:00,sl_exit,5.892704232636264,50109.199712645735,8503.6,8502.0,-9.428326772219446,trailing_stop_long
2015-05-12 13:12:00,sl_exit,5.875153672434936,50104.485549259625,8528.2,8518.4,-57.57650598986909,trailing_stop_long
2015-05-12 13:28:00,sl_exit,5.870814258143956,50075.69729626469,8529.6,8544.0,84.53972531726541,trailing_stop_long
2015-05-12 13:41:00,reversal_exit,5.8884725019883595,50117.967158923326,8511.2,8531.6,120.12483904055914,reversal_signal
2015-05-12 13:56:00,sl_exit,5.863015233974061,50178.0295784436,8558.4,8559.2,4.69041218719058,trailing_stop_long
2015-05-12 14:02:00,sl_exit,5.879226589246555,50180.3747845372,8535.2,8550.0,87.01255352084199,trailing_stop_long
2015-05-12 14:38:00,sl_exit,5.846784756844891,50223.881061297616,8590.0,8579.8,-59.637204519822774,trailing_stop_long
2015-05-12 14:54:00,sl_exit,5.8166341181354095,50194.062459037705,8629.4,8628.2,-6.979960941755373,trailing_stop_long
2015-05-13 09:15:00,sl_exit,5.813400259285446,50190.57247856683,8633.6,8590.0,-253.46425130484724,trailing_stop_long
2015-05-13 09:22:00,reversal_exit,5.87286680347634,50063.840352914405,8524.6,8537.2,73.99812172380436,reversal_signal
2015-05-13 09:29:00,sl_exit,-5.893245749379668,50100.83941377631,8501.4,8524.6,-136.35120409164594,trailing_stop_short
2015-05-13 10:17:00,sl_exit,5.805735084561082,50032.66381173049,8617.8,8620.2,13.933764202954793,trailing_stop_long
2015-05-13 11:04:00,sl_exit,5.791892066048424,50039.63069383197,8639.6,8622.0,-101.93730036245277,trailing_stop_long
2015-05-13 11:22:00,sl_exit,5.756144586114267,49988.662043650744,8684.4,8680.6,-21.87334942722727,trailing_stop_long
2015-05-13 13:19:00,sl_exit,5.723907433966732,49977.72536893713,8731.4,8723.0,-48.0808224453162,trailing_stop_long
2015-05-13 14:04:00,reversal_exit,5.734420626057772,49953.68495771447,8711.2,8706.0,-29.818987255504812,reversal_signal
2015-05-13 14:12:00,sl_exit,-5.726529764475691,49938.77546408671,8720.6,8707.0,78.00245162645939,trailing_stop_short
2015-05-13 14:26:00,sl_exit,-5.77190565550653,49977.77668989994,8658.8,8683.6,-142.73444906600454,trailing_stop_short
2015-05-13 15:12:00,reversal_exit,-5.72965138175552,49906.40946536694,8710.2,8708.6,9.16912651225377,reversal_signal
2015-05-14 09:16:00,sl_exit,5.744158594616534,49910.99402862306,8689.0,8712.4,134.41331111402957,trailing_stop_long
2015-05-14 09:29:00,sl_exit,5.722651050470616,49978.200684180076,8733.4,8746.2,73.24993344603347,trailing_stop_long
2015-05-14 09:36:00,sl_exit,5.705807434847938,50014.82565090309,8765.6,8805.0,224.8088129330034,trailing_stop_long
2015-05-14 09:41:00,sl_exit,5.700551556550321,50127.23005736959,8793.4,8766.8,-151.63467140424228,trailing_stop_long
2015-05-14 10:04:00,sl_exit,5.684172521596687,50051.41272166747,8805.4,8780.8,-139.83064403128085,trailing_stop_long
2015-05-14 10:09:00,sl_exit,5.705259616881472,49981.497399651824,8760.6,8741.2,-110.68203656750029,trailing_stop_long
2015-05-14 13:03:00,long_partial_tp,1.9052148972092378,16642.05212712269,8735.0,8761.205,49.92615638136627,take_profit
2015-05-14 13:04:00,long_partial_tp,1.9052148972092378,16642.05212712269,8735.0,8769.94,66.56820850849081,take_profit
2015-05-14 13:04:00,long_partial_tp,1.9052148972092378,16642.05212712269,8735.0,8778.675,83.21026063561168,take_profit
2015-05-14 13:49:00,sl_exit,-5.7389019954262706,50026.0086941308,8717.0,8727.6,-60.75847795015622,trailing_stop_short
2015-05-14 13:57:00,reversal_exit,-5.713002725929669,49995.62945515572,8751.2,8752.0,-4.569984410887744,reversal_signal
2015-05-14 14:48:00,sl_exit,5.689984801501249,49993.34446295028,8786.2,8760.6,-145.66361091843552,trailing_stop_long
2015-05-15 09:17:00,reversal_exit,5.704288760368748,49920.51265749106,8751.4,8748.2,-18.253724033176372,reversal_signal
2015-05-15 09:41:00,short_partial_tp,-1.9053492519860158,16637.12859849149,8731.8,8705.604599999999,50.06157050699546,take_profit
2015-05-15 09:47:00,sl_exit,-3.8106985039720325,33274.25719698299,8731.8,8723.4,32.04069060855067,trailing_stop_short
2015-05-15 10:15:00,sl_exit,-5.750251746981956,49952.43692603225,8687.0,8660.6,152.26939644450096,trailing_stop_short
2015-05-15 10:43:00,sl_exit,-5.789673836853894,50028.5716242545,8641.0,8648.0,-40.49491227680335,trailing_stop_short
2015-05-15 10:45:00,sl_exit,-5.7913519592491145,50008.3241681161,8635.0,8636.8,-10.4222609650059,trailing_stop_short
2015-05-15 10:53:00,sl_exit,-5.805539653736631,50003.1130376336,8613.0,8622.6,-55.67112995631291,trailing_stop_short
2015-05-15 11:26:00,sl_exit,5.743624580238529,49975.27747265544,8701.0,8712.6,66.62604513076451,trailing_stop_long
2015-05-15 13:25:00,sl_exit,5.724688687121757,50008.59049522082,8735.6,8724.0,-66.4063887706154,trailing_stop_long
2015-05-15 13:59:00,sl_exit,5.718269406018068,49975.387300835515,8739.6,8738.4,-6.8619232872263884,trailing_stop_long
2015-05-15 14:08:00,sl_exit,5.711080724479074,49971.9563391919,8750.0,8737.0,-74.2440494182293,trailing_stop_long
2015-05-15 14:20:00,sl_exit,5.696811818568781,49934.83431448279,8765.4,8754.8,-60.38620527683052,trailing_stop_long
2015-05-15 14:47:00,sl_exit,5.696356635449318,49904.64121184438,8760.8,8756.0,-27.342511850150554,trailing_stop_long
2015-05-18 09:19:00,short_partial_tp,-1.9263666533811847,16630.323318639767,8633.0,8607.101,50.041093235626185,take_profit
2015-05-18 09:21:00,short_partial_tp,-1.9263666533811847,16630.323318639767,8633.0,8598.468,66.78844706280745,take_profit
2015-05-18 09:22:00,short_partial_tp,-1.9263666533811847,16630.323318639767,8633.0,8589.835,83.56946391276486,take_profit
2015-05-18 09:27:00,sl_exit,-5.819693766941199,49991.1694580249,8590.0,8618.2,-163.57835496000837,trailing_stop_short
2015-05-18 09:32:00,sl_exit,-5.7926393083269385,49909.3802805449,8616.0,8620.0,-23.159805234591186,trailing_stop_short
2015-05-18 09:35:00,reversal_exit,-5.762802344250526,49897.800377927604,8658.6,8661.8,-18.43415470333314,reversal_signal
2015-05-18 10:34:00,reversal_exit,5.708206515089126,49888.583300575934,8739.8,8728.4,-65.07355427201338,reversal_signal
2015-05-18 10:51:00,reversal_exit,-5.704483686519135,49856.04652343993,8739.8,8741.8,-11.40635716292895,reversal_signal
2015-05-18 11:23:00,sl_exit,5.690288718222321,49850.34334485847,8760.6,8743.4,-97.87296595342985,trailing_stop_long
2015-05-18 13:28:00,sl_exit,5.675374001354046,49801.406861881755,8775.0,8770.0,-28.376870006771973,trailing_stop_long
2015-05-18 13:44:00,sl_exit,5.654297281933217,49787.21842687837,8805.2,8788.2,-96.12305379286357,trailing_stop_long
2015-05-18 13:47:00,sl_exit,5.66582641135257,49739.156899981936,8778.8,8761.6,-97.45221427525962,trailing_stop_long
2015-05-18 14:22:00,long_partial_tp,1.8886518735402626,16563.4769309481,8770.0,8796.31,49.69043079284251,take_profit
2015-05-18 14:23:00,long_partial_tp,1.8886518735402626,16563.4769309481,8770.0,8805.08,66.25390772379247,take_profit
2015-05-18 14:28:00,reversal_exit,1.888651873540263,16563.47693094811,8770.0,8800.4,57.41501695562409,reversal_signal
2015-05-18 14:39:00,reversal_exit,5.66937476885882,49777.11047058044,8780.0,8784.0,22.677499075438572,reversal_signal
2015-05-18 15:00:00,reversal_exit,5.662411202360813,49788.44922011816,8792.8,8795.0,12.457304645202017,reversal_signal
2015-05-19 09:17:00,sl_exit,5.637090799968388,49794.677872440756,8833.4,8845.4,67.64508959962284,trailing_stop_long
2015-05-19 09:29:00,sl_exit,5.627541156627278,49828.50041724057,8854.4,8872.8,103.54675728193875,trailing_stop_long
2015-05-19 09:38:00,sl_exit,5.628811252582099,49880.273795881534,8861.6,8829.4,-181.24772233314772,trailing_stop_long
2015-05-19 09:40:00,sl_exit,5.637798076716598,49789.64993471496,8831.4,8817.8,-76.67405384334883,trailing_stop_long
2015-05-19 09:47:00,sl_exit,5.677040589231969,49751.31290779328,8763.6,8782.4,106.72836307755846,trailing_stop_long
2015-05-19 10:36:00,sl_exit,5.653711697921725,49804.677089332064,8809.2,8787.2,-124.38165735427805,trailing_stop_long
2015-05-19 10:56:00,sl_exit,5.604155730132371,49742.48626065493,8876.0,8897.0,117.68727033277906,trailing_stop_long
2015-05-19 11:00:00,sl_exit,5.6020754005513425,49801.32989582132,8889.8,8869.4,-114.28233817124288,trailing_stop_long
2015-05-19 11:22:00,sl_exit,5.5798304797235785,49744.1887267357,8915.0,8891.4,-131.68399932147602,trailing_stop_long
2015-05-19 13:16:00,sl_exit,5.570695320266766,49678.34672707496,8917.8,8951.8,189.40364088907378,trailing_stop_long
2015-05-19 13:28:00,sl_exit,5.551062694896446,49773.048547519495,8966.4,8967.2,4.4408501559181115,trailing_stop_long
2015-05-19 13:30:00,sl_exit,5.55093888397429,49775.268972597456,8967.0,8987.6,114.3493410098727,trailing_stop_long
2015-05-19 13:38:00,long_partial_tp,1.8548378126829397,16610.814547700797,8955.4,8982.266199999998,49.83244364310059,take_profit
2015-05-19 13:40:00,sl_exit,3.70967562536588,33221.6290954016,8955.4,9007.6,193.64506764410314,trailing_stop_long
2015-05-19 14:00:00,sl_exit,5.532637324038763,49954.182398745994,9029.0,9004.2,-137.2094056361597,trailing_stop_long
2015-05-19 14:22:00,long_partial_tp,1.836634992891674,16628.525898642638,9053.8,9080.961399999998,49.88557769592611,take_profit
2015-05-19 14:26:00,long_partial_tp,1.836634992891674,16628.525898642638,9053.8,9090.0152,66.51410359457061,take_profit
2015-05-19 14:28:00,long_partial_tp,1.836634992891674,16628.525898642638,9053.8,9099.068999999998,83.14262949321142,take_profit
2015-05-19 14:33:00,long_partial_tp,1.8273105383123778,16661.782950439923,9118.2,9145.5546,49.985348851317966,take_profit
2015-05-19 14:36:00,sl_exit,3.654621076624756,33323.565900879854,9118.2,9126.0,28.506044397668568,trailing_stop_long
2015-05-19 14:42:00,sl_exit,5.496604169645563,50024.59454794427,9101.0,9082.2,-103.33615838933429,trailing_stop_long
2015-05-19 14:44:00,sl_exit,5.523335079883019,49972.9264687496,9047.6,9073.6,143.60671207695702,trailing_stop_long
2015-05-20 09:17:00,sl_exit,5.487962476673768,50044.72982478808,9119.0,9138.4,106.46647204746779,trailing_stop_long
2015-05-20 09:21:00,long_partial_tp,1.8261001903016585,16699.321020270603,9144.8,9172.234399999998,50.09796306081,take_profit
2015-05-20 09:23:00,sl_exit,3.6522003806033174,33398.642040541214,9144.8,9180.4,130.01833354947965,trailing_stop_long
2015-05-20 09:41:00,sl_exit,5.423855661729667,50188.02120911696,9253.2,9287.8,187.6654058958343,trailing_stop_long
2015-05-20 09:47:00,sl_exit,5.435993633599092,50281.85391206488,9249.8,9275.8,141.33583447357128,trailing_stop_long
2015-05-20 10:17:00,sl_exit,5.412503690132395,50352.521829301666,9303.0,9334.6,171.03511660818975,trailing_stop_long
2015-05-20 10:34:00,long_partial_tp,1.7974939375915269,16812.679795868586,9353.4,9381.460199999998,50.438039387603936,take_profit
2015-05-20 10:35:00,sl_exit,3.5949878751830546,33625.35959173718,9353.4,9410.0,203.47631373536527,trailing_stop_long
2015-05-20 10:52:00,reversal_exit,5.401896947222106,50564.996564167246,9360.6,9375.2,78.86769542944936,reversal_signal
2015-05-20 11:16:00,sl_exit,-5.416989275287629,50604.43041188197,9341.8,9348.4,-35.72688810047234,trailing_stop_short
2015-05-20 11:24:00,short_partial_tp,-1.8143872115517392,16862.188989277245,9293.6,9265.7192,50.73878331778509,take_profit
2015-05-20 11:27:00,sl_exit,-3.6287744231034793,33724.3779785545,9293.6,9301.6,-29.00522746930035,trailing_stop_short
2015-05-20 13:45:00,sl_exit,5.359216386238611,50597.433745755974,9441.2,9403.2,-203.65022267706595,trailing_stop_long
2015-05-20 13:49:00,reversal_exit,5.385623787800495,50495.60863441744,9376.0,9384.2,44.162115059962545,reversal_signal
2015-05-20 14:25:00,sl_exit,5.342056309027285,50517.689691947424,9456.6,9431.6,-133.55140772568427,trailing_stop_long
2015-05-20 14:32:00,sl_exit,5.367689540172846,50450.91398808458,9399.0,9346.2,-283.4140077211197,trailing_stop_long
2015-05-20 14:37:00,short_partial_tp,-1.7994050883522905,16769.735661408005,9319.6,9291.6412,50.460588750475445,take_profit
2015-05-20 14:38:00,sl_exit,-3.598810176704582,33539.47132281602,9319.6,9260.0,215.8695994427454,trailing_stop_short
2015-05-20 14:40:00,sl_exit,-5.469074949943688,50442.37207832063,9223.2,9257.8,-188.52276717036577,trailing_stop_short
2015-05-21 09:19:00,reversal_exit,-5.371954962948172,50348.11069473545,9372.4,9380.2,-41.86640619805219,reversal_signal
2015-05-21 09:32:00,sl_exit,5.382585827982505,50327.17749163642,9350.0,9380.4,163.6306091706691,trailing_stop_long
2015-05-21 09:45:00,long_partial_tp,1.7859569744845656,16802.997598740585,9408.4,9436.625199999999,50.408992796219934,take_profit
2015-05-21 09:53:00,sl_exit,3.5719139489691316,33605.99519748118,9408.4,9423.0,52.149943654952565,trailing_stop_long
2015-05-21 09:58:00,reversal_exit,5.377037665108834,50460.27226444734,9384.4,9368.8,-83.8817875757001,reversal_signal
2015-05-21 10:02:00,reversal_exit,5.386458769113853,50418.33137065949,9360.2,9353.6,-35.55062787615476,reversal_signal
